timestamp_utc,demand_mw
2024-01-25 05:00:00+00:00,26094.58333333333
2024-01-25 06:00:00+00:00,30555.25
2024-01-25 07:00:00+00:00,32695.83333333333
2024-01-25 08:00:00+00:00,32602.16666666667
2024-01-25 09:00:00+00:00,31731.5
2024-01-25 10:00:00+00:00,30751.91666666667
2024-01-25 11:00:00+00:00,30064.91666666667
2024-01-25 12:00:00+00:00,29806.5
2024-01-25 13:00:00+00:00,29397.41666666667
2024-01-25 14:00:00+00:00,29228.75
2024-01-25 15:00:00+00:00,29701.58333333333
2024-01-25 16:00:00+00:00,30222.08333333333
2024-01-25 17:00:00+00:00,31798.91666666667
2024-01-25 18:00:00+00:00,33534.16666666667
2024-01-25 19:00:00+00:00,34181.91666666667
2024-01-25 20:00:00+00:00,33345.83333333334
2024-01-25 21:00:00+00:00,30207.16666666667
2024-01-25 22:00:00+00:00,27299.58333333333
2024-01-25 23:00:00+00:00,25495.66666666667
2024-01-26 00:00:00+00:00,23963.66666666667
2024-01-26 01:00:00+00:00,23009.0
2024-01-26 02:00:00+00:00,22501.41666666667
2024-01-26 03:00:00+00:00,22510.58333333333
2024-01-26 04:00:00+00:00,23173.75
2024-01-26 05:00:00+00:00,26023.75
2024-01-26 06:00:00+00:00,30407.16666666667
2024-01-26 07:00:00+00:00,32525.41666666667
2024-01-26 08:00:00+00:00,32314.25
2024-01-26 09:00:00+00:00,31587.75
2024-01-26 10:00:00+00:00,30766.66666666667
2024-01-26 11:00:00+00:00,29973.91666666667
2024-01-26 12:00:00+00:00,29663.75
2024-01-26 13:00:00+00:00,29086.33333333333
2024-01-26 14:00:00+00:00,28708.33333333333
2024-01-26 15:00:00+00:00,28769.75
2024-01-26 16:00:00+00:00,29386.91666666667
2024-01-26 17:00:00+00:00,30868.25
2024-01-26 18:00:00+00:00,32446.58333333333
2024-01-26 19:00:00+00:00,32862.91666666667
2024-01-26 20:00:00+00:00,32117.66666666667
2024-01-26 21:00:00+00:00,29374.58333333333
2024-01-26 22:00:00+00:00,26799.5
2024-01-26 23:00:00+00:00,25186.08333333333
2024-01-27 00:00:00+00:00,23485.83333333333
2024-01-27 01:00:00+00:00,22255.91666666667
2024-01-27 02:00:00+00:00,21545.58333333333
2024-01-27 03:00:00+00:00,21241.5
2024-01-27 04:00:00+00:00,21141.75
2024-01-27 05:00:00+00:00,21703.08333333333
2024-01-27 06:00:00+00:00,23311.91666666667
2024-01-27 07:00:00+00:00,24781.66666666667
2024-01-27 08:00:00+00:00,26497.58333333333
2024-01-27 09:00:00+00:00,26914.08333333333
2024-01-27 10:00:00+00:00,26175.83333333333
2024-01-27 11:00:00+00:00,25564.66666666667
2024-01-27 12:00:00+00:00,25372.66666666667
2024-01-27 13:00:00+00:00,25061.25
2024-01-27 14:00:00+00:00,24483.83333333333
2024-01-27 15:00:00+00:00,24318.66666666667
2024-01-27 16:00:00+00:00,24791.0
2024-01-27 17:00:00+00:00,26454.66666666667
2024-01-27 18:00:00+00:00,28119.33333333333
2024-01-27 19:00:00+00:00,28655.16666666667
2024-01-27 20:00:00+00:00,28642.83333333333
2024-01-27 21:00:00+00:00,26819.0
2024-01-27 22:00:00+00:00,24782.0
2024-01-27 23:00:00+00:00,22964.08333333333
2024-01-28 00:00:00+00:00,21510.41666666667
2024-01-28 01:00:00+00:00,20266.16666666667
2024-01-28 02:00:00+00:00,19617.75
2024-01-28 03:00:00+00:00,19301.83333333333
2024-01-28 04:00:00+00:00,19254.25
2024-01-28 05:00:00+00:00,19655.91666666667
2024-01-28 06:00:00+00:00,20514.08333333333
2024-01-28 07:00:00+00:00,21511.16666666667
2024-01-28 08:00:00+00:00,23001.33333333333
2024-01-28 09:00:00+00:00,23857.83333333333
2024-01-28 10:00:00+00:00,23866.25
2024-01-28 11:00:00+00:00,23426.75
2024-01-28 12:00:00+00:00,23610.41666666667
2024-01-28 13:00:00+00:00,23718.58333333333
2024-01-28 14:00:00+00:00,22920.91666666667
2024-01-28 15:00:00+00:00,22855.5
2024-01-28 16:00:00+00:00,23642.25
2024-01-28 17:00:00+00:00,25823.08333333333
2024-01-28 18:00:00+00:00,27978.0
2024-01-28 19:00:00+00:00,29022.41666666667
2024-01-28 20:00:00+00:00,28834.66666666667
2024-01-28 21:00:00+00:00,26893.5
2024-01-28 22:00:00+00:00,24367.0
2024-01-28 23:00:00+00:00,22378.83333333333
2024-01-29 00:00:00+00:00,21152.66666666667
2024-01-29 01:00:00+00:00,20309.5
2024-01-29 02:00:00+00:00,19967.0
2024-01-29 03:00:00+00:00,20053.5
2024-01-29 04:00:00+00:00,20985.91666666667
2024-01-29 05:00:00+00:00,24210.08333333333
2024-01-29 06:00:00+00:00,28673.33333333333
2024-01-29 07:00:00+00:00,31222.5
2024-01-29 08:00:00+00:00,31736.16666666667
2024-01-29 09:00:00+00:00,31676.0
2024-01-29 10:00:00+00:00,30959.58333333333
2024-01-29 11:00:00+00:00,30313.66666666667
2024-01-29 12:00:00+00:00,29730.41666666667
2024-01-29 13:00:00+00:00,30115.16666666667
2024-01-29 14:00:00+00:00,30513.66666666667
2024-01-29 15:00:00+00:00,30068.25
2024-01-29 16:00:00+00:00,30478.75
2024-01-29 17:00:00+00:00,31645.08333333333
2024-01-29 18:00:00+00:00,33357.58333333334
2024-01-29 19:00:00+00:00,34164.41666666667
2024-01-29 20:00:00+00:00,33202.83333333334
2024-01-29 21:00:00+00:00,29953.0
2024-01-29 22:00:00+00:00,26800.66666666667
2024-01-29 23:00:00+00:00,24955.25
2024-01-30 00:00:00+00:00,23388.58333333333
2024-01-30 01:00:00+00:00,22353.83333333333
2024-01-30 02:00:00+00:00,21936.08333333333
2024-01-30 03:00:00+00:00,21949.0
2024-01-30 04:00:00+00:00,22618.08333333333
2024-01-30 05:00:00+00:00,25669.66666666667
2024-01-30 06:00:00+00:00,29885.25
2024-01-30 07:00:00+00:00,32259.5
2024-01-30 08:00:00+00:00,32554.66666666667
2024-01-30 09:00:00+00:00,32468.5
2024-01-30 10:00:00+00:00,31868.58333333333
2024-01-30 11:00:00+00:00,31245.66666666667
2024-01-30 12:00:00+00:00,31026.66666666667
2024-01-30 13:00:00+00:00,30371.91666666667
2024-01-30 14:00:00+00:00,29876.58333333333
2024-01-30 15:00:00+00:00,29880.0
2024-01-30 16:00:00+00:00,30374.83333333333
2024-01-30 17:00:00+00:00,31688.75
2024-01-30 18:00:00+00:00,33522.41666666667
2024-01-30 19:00:00+00:00,34275.91666666667
2024-01-30 20:00:00+00:00,33496.5
2024-01-30 21:00:00+00:00,30268.41666666667
2024-01-30 22:00:00+00:00,27150.66666666667
2024-01-30 23:00:00+00:00,25366.08333333333
2024-01-31 00:00:00+00:00,23826.41666666667
2024-01-31 01:00:00+00:00,22730.91666666667
2024-01-31 02:00:00+00:00,22361.33333333333
2024-01-31 03:00:00+00:00,22367.91666666667
2024-01-31 04:00:00+00:00,23076.41666666667
2024-01-31 05:00:00+00:00,26067.33333333333
2024-01-31 06:00:00+00:00,30364.08333333333
2024-01-31 07:00:00+00:00,32453.33333333333
2024-01-31 08:00:00+00:00,32835.41666666667
2024-01-31 09:00:00+00:00,32709.08333333333
2024-01-31 10:00:00+00:00,32004.66666666667
2024-01-31 11:00:00+00:00,31365.16666666667
2024-01-31 12:00:00+00:00,31015.58333333333
2024-01-31 13:00:00+00:00,30236.08333333333
2024-01-31 14:00:00+00:00,29713.25
2024-01-31 15:00:00+00:00,29809.91666666667
2024-01-31 16:00:00+00:00,30261.66666666667
2024-01-31 17:00:00+00:00,31573.91666666667
2024-01-31 18:00:00+00:00,33522.58333333334
2024-01-31 19:00:00+00:00,34348.41666666667
2024-01-31 20:00:00+00:00,33587.0
2024-01-31 21:00:00+00:00,30455.75
2024-01-31 22:00:00+00:00,27135.33333333333
2024-01-31 23:00:00+00:00,25311.41666666667
2024-02-01 00:00:00+00:00,24277.0
